GO:0035693	C	NOS2-CD74 complex
GO:0035694	P	mitochondrial protein catabolic process
GO:0035695	P	mitophagy by induced vacuole formation
GO:0035696	P	monocyte extravasation
GO:0035697	P	CD8-positive, alpha-beta T cell extravasation
GO:0035698	P	CD8-positive, alpha-beta cytotoxic T cell extravasation
GO:0035699	P	T-helper 17 cell extravasation
GO:0035700	P	astrocyte chemotaxis
GO:0035701	P	hematopoietic stem cell migration
GO:0035702	P	monocyte homeostasis
GO:0035703	P	monocyte migration into blood stream
GO:0035704	P	helper T cell chemotaxis
GO:0035705	P	T-helper 17 cell chemotaxis
GO:0035706	P	T-helper 1 cell chemotaxis
GO:0035707	P	T-helper 2 cell chemotaxis
GO:0035708	P	interleukin-4-dependent isotype switching to IgE isotypes
GO:0035709	P	memory T cell activation
GO:0035710	P	CD4-positive, alpha-beta T cell activation
GO:0035711	P	T-helper 1 cell activation
GO:0035712	P	T-helper 2 cell activation
GO:0035713	P	response to nitrogen dioxide
GO:0035714	P	cellular response to nitrogen dioxide
GO:0035715	F	chemokine (C-C motif) ligand 2 binding
GO:0035716	F	chemokine (C-C motif) ligand 12 binding
GO:0035717	F	chemokine (C-C motif) ligand 7 binding
GO:0035718	F	macrophage migration inhibitory factor binding
GO:0035719	P	tRNA import into nucleus
GO:0035720	P	intraciliary anterograde transport
GO:0035721	P	intraciliary retrograde transport
GO:0035722	P	interleukin-12-mediated signaling pathway
GO:0035723	P	interleukin-15-mediated signaling pathway
GO:0035724	P	CD24 biosynthetic process
GO:0035725	P	sodium ion transmembrane transport
GO:0035726	P	common myeloid progenitor cell proliferation
GO:0035727	F	lysophosphatidic acid binding
GO:0035728	P	response to hepatocyte growth factor
GO:0035729	P	cellular response to hepatocyte growth factor stimulus
GO:0035730	F	S-nitrosoglutathione binding
GO:0035731	F	dinitrosyl-iron complex binding
GO:0035732	P	nitric oxide storage
GO:0035733	P	hepatic stellate cell activation
GO:0035735	P	intraciliary transport involved in cilium assembly
GO:0035736	P	cell proliferation involved in compound eye morphogenesis
GO:0035737	P	injection of substance in to other organism
GO:0035738	P	envenomation resulting in modification of morphology or physiology of other organism
GO:0035739	P	CD4-positive, alpha-beta T cell proliferation
GO:0035740	P	CD8-positive, alpha-beta T cell proliferation
GO:0035741	P	activated CD4-positive, alpha-beta T cell proliferation
GO:0035742	P	activated CD8-positive, alpha-beta T cell proliferation
GO:0035743	P	CD4-positive, alpha-beta T cell cytokine production
GO:0035744	P	T-helper 1 cell cytokine production
GO:0035745	P	T-helper 2 cell cytokine production
GO:0035746	P	granzyme A production
GO:0035747	P	natural killer cell chemotaxis
GO:0035748	C	myelin sheath abaxonal region
GO:0035749	C	myelin sheath adaxonal region
GO:0035750	P	protein localization to myelin sheath abaxonal region
GO:0035751	P	regulation of lysosomal lumen pH
GO:0035752	P	lysosomal lumen pH elevation
GO:0035753	P	maintenance of DNA trinucleotide repeats
GO:0035754	P	B cell chemotaxis
GO:0035755	F	cardiolipin hydrolase activity
GO:0035756	P	transepithelial migration of symbiont in host
GO:0035757	F	chemokine (C-C motif) ligand 19 binding
GO:0035758	F	chemokine (C-C motif) ligand 21 binding
GO:0035759	P	mesangial cell-matrix adhesion
GO:0035760	P	cytoplasmic polyadenylation-dependent rRNA catabolic process
GO:0035761	P	dorsal motor nucleus of vagus nerve maturation
GO:0035762	P	dorsal motor nucleus of vagus nerve morphogenesis
GO:0035763	P	dorsal motor nucleus of vagus nerve structural organization
GO:0035764	P	dorsal motor nucleus of vagus nerve formation
GO:0035765	P	motor neuron precursor migration involved in dorsal motor nucleus of vagus nerve formation
GO:0035766	P	cell chemotaxis to fibroblast growth factor
GO:0035767	P	endothelial cell chemotaxis
GO:0035768	P	endothelial cell chemotaxis to fibroblast growth factor
GO:0035769	P	B cell chemotaxis across high endothelial venule
GO:0035770	C	ribonucleoprotein granule
GO:0035771	P	interleukin-4-mediated signaling pathway
GO:0035772	P	interleukin-13-mediated signaling pathway
GO:0035773	P	insulin secretion involved in cellular response to glucose stimulus
GO:0035774	P	positive regulation of insulin secretion involved in cellular response to glucose stimulus
GO:0035775	P	pronephric glomerulus morphogenesis
GO:0035776	P	pronephric proximal tubule development
GO:0035777	P	pronephric distal tubule development
GO:0035778	P	pronephric nephron tubule epithelial cell differentiation
GO:0035779	P	angioblast cell differentiation
GO:0035780	P	CD80 biosynthetic process
GO:0035781	P	CD86 biosynthetic process
GO:0035782	P	mature natural killer cell chemotaxis
GO:0035783	P	CD4-positive, alpha-beta T cell costimulation
GO:0035784	P	nickel cation homeostasis
GO:0035785	P	cellular nickel ion homeostasis
GO:0035787	P	cell migration involved in kidney development
GO:0035788	P	cell migration involved in metanephros development
GO:0035789	P	metanephric mesenchymal cell migration
GO:0035790	P	platelet-derived growth factor receptor-alpha signaling pathway
GO:0035791	P	platelet-derived growth factor receptor-beta signaling pathway
GO:0035792	C	other organism postsynaptic membrane
GO:0035793	P	positive regulation of metanephric mesenchymal cell migration by platelet-derived growth factor receptor-beta signaling pathway
GO:0035794	P	positive regulation of mitochondrial membrane permeability
GO:0035795	P	negative regulation of mitochondrial membrane permeability
GO:0035796	C	ATP-binding cassette (ABC) transporter complex, transmembrane substrate-binding subunit-containing
GO:0035797	F	tellurite methyltransferase activity
GO:0035798	F	2-alkenal reductase (NADP+) activity
GO:0035799	P	ureter maturation
GO:0035800	F	deubiquitinase activator activity
GO:0035801	P	adrenal cortex development
GO:0035802	P	adrenal cortex formation
GO:0035803	P	egg coat formation
GO:0035804	F	structural constituent of egg coat
GO:0035805	C	egg coat
GO:0035806	P	modulation of blood coagulation in other organism
GO:0035807	P	positive regulation of blood coagulation in other organism
GO:0035808	C	meiotic recombination initiation complex
GO:0035809	P	regulation of urine volume
GO:0035810	P	positive regulation of urine volume
GO:0035811	P	negative regulation of urine volume
GO:0035812	P	renal sodium excretion
GO:0035813	P	regulation of renal sodium excretion
GO:0035814	P	negative regulation of renal sodium excretion
GO:0035815	P	positive regulation of renal sodium excretion
GO:0035816	P	renal water absorption involved in negative regulation of urine volume
GO:0035817	P	renal sodium ion absorption involved in negative regulation of renal sodium excretion
GO:0035818	P	positive regulation of urine volume by pressure natriuresis
GO:0035819	P	positive regulation of renal sodium excretion by pressure natriuresis
GO:0035820	P	negative regulation of renal sodium excretion by angiotensin
GO:0035821	P	modification of morphology or physiology of other organism
GO:0035822	P	gene conversion
GO:0035823	P	short tract gene conversion
GO:0035824	P	long tract gene conversion
GO:0035825	P	homologous recombination
GO:0035826	P	obsolete rubidium ion transport
GO:0035827	F	obsolete rubidium ion transmembrane transporter activity
GO:0035828	P	obsolete renal rubidium ion transport
GO:0035829	P	obsolete renal rubidium ion absorption
GO:0035830	P	palmatine metabolic process
GO:0035831	P	palmatine biosynthetic process
GO:0035832	P	berbamunine metabolic process
GO:0035833	P	berbamunine biosynthetic process
GO:0035834	P	indole alkaloid metabolic process
GO:0035835	P	indole alkaloid biosynthetic process
GO:0035836	P	ergot alkaloid metabolic process
GO:0035837	P	ergot alkaloid biosynthetic process
GO:0035838	C	growing cell tip
GO:0035839	C	non-growing cell tip
GO:0035840	C	old growing cell tip
GO:0035841	C	new growing cell tip
GO:0035842	C	old cell tip after activation of bipolar cell growth
GO:0035843	C	endonuclear canal
GO:0035844	P	cloaca development
GO:0035845	P	photoreceptor cell outer segment organization
GO:0035846	P	oviduct epithelium development
GO:0035847	P	uterine epithelium development
GO:0035848	P	oviduct morphogenesis
GO:0035849	P	nephric duct elongation
GO:0035850	P	epithelial cell differentiation involved in kidney development
GO:0035851	F	Krueppel-associated box domain binding
GO:0035852	P	horizontal cell localization
GO:0035853	P	chromosome passenger complex localization to spindle midzone
GO:0035854	P	eosinophil fate commitment
GO:0035855	P	megakaryocyte development
GO:0035857	P	eosinophil fate specification
GO:0035858	P	eosinophil fate determination
GO:0035859	C	Seh1-associated complex
GO:0035860	P	glial cell-derived neurotrophic factor receptor signaling pathway
GO:0035861	C	site of double-strand break
GO:0035862	P	dITP metabolic process
GO:0035863	P	dITP catabolic process
GO:0035864	P	response to potassium ion
GO:0035865	P	cellular response to potassium ion
GO:0035866	C	alphav-beta3 integrin-PKCalpha complex
GO:0035867	C	alphav-beta3 integrin-IGF-1-IGF1R complex
GO:0035868	C	alphav-beta3 integrin-HMGB1 complex
GO:0035869	C	ciliary transition zone
GO:0035870	F	dITP diphosphatase activity
GO:0035871	P	protein K11-linked deubiquitination
GO:0035872	P	nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway
GO:0035873	P	lactate transmembrane transport
GO:0035874	P	cellular response to copper ion starvation
GO:0035875	P	maintenance of meiotic sister chromatid cohesion, centromeric
GO:0035876	P	maintenance of meiotic sister chromatid cohesion, arms
GO:0035877	F	death effector domain binding
GO:0035878	P	nail development
GO:0035879	P	plasma membrane lactate transport
GO:0035880	P	embryonic nail plate morphogenesis
GO:0035881	P	amacrine cell differentiation
GO:0035882	P	defecation rhythm
GO:0035883	P	enteroendocrine cell differentiation
GO:0035884	P	arabinan biosynthetic process
GO:0035885	F	exochitinase activity
GO:0035886	P	vascular smooth muscle cell differentiation
GO:0035887	P	aortic smooth muscle cell differentiation
GO:0035888	F	isoguanine deaminase activity
GO:0035889	P	otolith tethering
GO:0035890	P	exit from host
GO:0035891	P	exit from host cell
GO:0035892	P	modulation of platelet aggregation in other organism
GO:0035893	P	negative regulation of platelet aggregation in other organism
GO:0035894	P	positive regulation of platelet aggregation in other organism
GO:0035895	P	modulation of mast cell degranulation in other organism
GO:0035896	P	positive regulation of mast cell degranulation in other organism
GO:0035897	P	proteolysis in other organism
GO:0035898	P	parathyroid hormone secretion
GO:0035899	P	negative regulation of blood coagulation in other organism
GO:0035900	P	response to isolation stress
GO:0035901	P	cellular response to isolation stress
GO:0035902	P	response to immobilization stress
GO:0035903	P	cellular response to immobilization stress
GO:0035904	P	aorta development
GO:0035905	P	ascending aorta development
GO:0035906	P	descending aorta development
GO:0035907	P	dorsal aorta development
GO:0035908	P	ventral aorta development
GO:0035909	P	aorta morphogenesis
GO:0035910	P	ascending aorta morphogenesis
GO:0035911	P	descending aorta morphogenesis
GO:0035912	P	dorsal aorta morphogenesis
GO:0035913	P	ventral aorta morphogenesis
GO:0035914	P	skeletal muscle cell differentiation
GO:0035915	P	pore formation in membrane of other organism
GO:0035916	P	modulation of calcium channel activity in other organism
GO:0035917	P	negative regulation of calcium channel activity in other organism
GO:0035918	P	negative regulation of voltage-gated calcium channel activity in other organism
GO:0035919	P	negative regulation of low voltage-gated calcium channel activity in other organism
GO:0035920	P	negative regulation of high voltage-gated calcium channel activity in other organism
GO:0035921	P	desmosome disassembly
GO:0035922	P	foramen ovale closure
GO:0035923	F	flurbiprofen binding
GO:0035924	P	cellular response to vascular endothelial growth factor stimulus
GO:0035925	F	mRNA 3'-UTR AU-rich region binding
GO:0035926	P	chemokine (C-C motif) ligand 2 secretion
GO:0035927	P	RNA import into mitochondrion
GO:0035928	P	rRNA import into mitochondrion
GO:0035929	P	steroid hormone secretion
GO:0035930	P	corticosteroid hormone secretion
GO:0035931	P	mineralocorticoid secretion
GO:0035932	P	aldosterone secretion
GO:0035933	P	glucocorticoid secretion
GO:0035934	P	corticosterone secretion
GO:0035935	P	androgen secretion
GO:0035936	P	testosterone secretion
GO:0035937	P	estrogen secretion
GO:0035938	P	estradiol secretion
GO:0035939	F	microsatellite binding
GO:0035940	P	negative regulation of peptidase activity in other organism
GO:0035941	P	androstenedione secretion
GO:0035942	P	dehydroepiandrosterone secretion
GO:0035943	P	estrone secretion
GO:0035944	P	perforin production
GO:0035945	P	mitochondrial ncRNA surveillance
GO:0035946	P	mitochondrial mRNA surveillance
GO:0035947	P	regulation of gluconeogenesis by regulation of transcription from RNA polymerase II promoter
GO:0035948	P	positive regulation of gluconeogenesis by positive regulation of transcription from RNA polymerase II promoter
GO:0035949	P	positive regulation of gluconeogenesis by negative regulation of transcription from RNA polymerase II promoter
GO:0035950	P	regulation of oligopeptide transport by regulation of transcription from RNA polymerase II promoter
GO:0035951	P	positive regulation of oligopeptide transport by positive regulation of transcription from RNA polymerase II promoter
GO:0035952	P	negative regulation of oligopeptide transport by negative regulation of transcription from RNA polymerase II promoter
GO:0035953	P	regulation of dipeptide transport by regulation of transcription from RNA polymerase II promoter
GO:0035954	P	positive regulation of dipeptide transport by positive regulation of transcription from RNA polymerase II promoter
GO:0035955	P	negative regulation of dipeptide transport by negative regulation of transcription from RNA polymerase II promoter
GO:0035956	P	regulation of starch catabolic process by regulation of transcription from RNA polymerase II promoter
GO:0035957	P	positive regulation of starch catabolic process by positive regulation of transcription from RNA polymerase II promoter
GO:0035958	P	regulation of glyoxylate cycle by regulation of transcription from RNA polymerase II promoter
GO:0035959	P	positive regulation of glyoxylate cycle by positive regulation of transcription from RNA polymerase II promoter
GO:0035960	P	regulation of ergosterol biosynthetic process by regulation of transcription from RNA polymerase II promoter
GO:0035961	P	positive regulation of ergosterol biosynthetic process by positive regulation of transcription from RNA polymerase II promoter
GO:0035962	P	response to interleukin-13
GO:0035963	P	cellular response to interleukin-13
GO:0035964	P	COPI-coated vesicle budding
GO:0035965	P	cardiolipin acyl-chain remodeling
GO:0035966	P	response to topologically incorrect protein
GO:0035967	P	cellular response to topologically incorrect protein
GO:0035968	P	regulation of sterol import by regulation of transcription from RNA polymerase II promoter
GO:0035969	P	positive regulation of sterol import by positive regulation of transcription from RNA polymerase II promoter
GO:0035970	P	peptidyl-threonine dephosphorylation
GO:0035971	P	peptidyl-histidine dephosphorylation
GO:0035973	P	aggrephagy
GO:0035972	P	aggrephagy
GO:0035974	C	meiotic spindle pole body
GO:0035975	P	carbamoyl phosphate catabolic process
GO:0035976	C	transcription factor AP-1 complex
GO:0035977	P	protein deglycosylation involved in glycoprotein catabolic process
GO:0035978	P	histone H2A-S139 phosphorylation
GO:0035979	F	histone kinase activity (H2A-S139 specific)
GO:0035980	P	obsolete invasive growth in response to nitrogen limitation
GO:0035981	P	tongue muscle cell differentiation
GO:0035982	P	obsolete age-dependent behavioral decline
GO:0035983	P	response to trichostatin A
GO:0035984	P	cellular response to trichostatin A
GO:0035985	C	senescence-associated heterochromatin focus
GO:0035986	P	senescence-associated heterochromatin focus assembly
GO:0035987	P	endodermal cell differentiation
GO:0035988	P	chondrocyte proliferation
GO:0035989	P	tendon development
GO:0035990	P	tendon cell differentiation
GO:0035991	F	nitric oxide sensor activity
GO:0035992	P	tendon formation
GO:0035993	P	deltoid tuberosity development
GO:0035994	P	response to muscle stretch
GO:0035995	P	detection of muscle stretch
GO:0035996	C	rhabdomere microvillus
GO:0035997	C	rhabdomere microvillus membrane
GO:0035998	P	7,8-dihydroneopterin 3'-triphosphate biosynthetic process
GO:0035999	P	tetrahydrofolate interconversion
GO:0036000	C	mucocyst
GO:0036001	P	'de novo' pyridoxal 5'-phosphate biosynthetic process
GO:0036002	F	pre-mRNA binding
GO:0036003	P	positive regulation of transcription from RNA polymerase II promoter in response to stress
GO:0036004	F	GAF domain binding
GO:0036005	P	response to macrophage colony-stimulating factor
GO:0036006	P	cellular response to macrophage colony-stimulating factor stimulus
GO:0036007	C	scintillon
GO:0036008	P	sucrose catabolic process to fructose-6-phosphate and glucose-6-phosphate
GO:0036009	F	protein-glutamine N-methyltransferase activity
GO:0036010	P	protein localization to endosome
GO:0036011	P	imaginal disc-derived leg segmentation
GO:0036012	C	cyanelle inner membrane
GO:0036013	C	cyanelle outer membrane
GO:0036014	C	cyanelle intermembrane space
GO:0036015	P	response to interleukin-3
GO:0036016	P	cellular response to interleukin-3
GO:0036017	P	response to erythropoietin
GO:0036018	P	cellular response to erythropoietin
GO:0036019	C	endolysosome
GO:0036020	C	endolysosome membrane
GO:0036021	C	endolysosome lumen
GO:0036022	P	limb joint morphogenesis
GO:0036023	P	embryonic skeletal limb joint morphogenesis
GO:0036024	C	protein C inhibitor-TMPRSS7 complex
GO:0036025	C	protein C inhibitor-TMPRSS11E complex
GO:0036026	C	protein C inhibitor-PLAT complex
GO:0036027	C	protein C inhibitor-PLAU complex
GO:0036028	C	protein C inhibitor-thrombin complex
GO:0036029	C	protein C inhibitor-KLK3 complex
GO:0036030	C	protein C inhibitor-plasma kallikrein complex
GO:0036031	P	recruitment of mRNA capping enzyme to RNA polymerase II holoenzyme complex
GO:0036032	P	neural crest cell delamination
GO:0036033	F	mediator complex binding
GO:0036034	P	mediator complex assembly
GO:0036035	P	osteoclast development
GO:0036036	P	cardiac neural crest cell delamination
GO:0036037	P	CD8-positive, alpha-beta T cell activation
GO:0036038	C	MKS complex
GO:0036039	P	curcumin metabolic process
GO:0036040	P	curcumin catabolic process
GO:0036041	F	long-chain fatty acid binding
GO:0036042	F	long-chain fatty acyl-CoA binding
GO:0036043	C	obsolete microspike
GO:0036044	P	obsolete protein malonylation
GO:0036045	P	obsolete peptidyl-lysine malonylation
GO:0036046	P	protein demalonylation
GO:0036047	P	peptidyl-lysine demalonylation
GO:0036048	P	protein desuccinylation
GO:0036049	P	peptidyl-lysine desuccinylation
GO:0036050	P	peptidyl-lysine succinylation
GO:0036051	P	protein localization to trailing edge
GO:0036052	P	protein localization to uropod
GO:0036053	C	glomerular endothelium fenestra
GO:0036054	F	protein-malonyllysine demalonylase activity
GO:0036055	F	protein-succinyllysine desuccinylase activity
GO:0036056	C	filtration diaphragm
GO:0036057	C	slit diaphragm
GO:0036058	P	filtration diaphragm assembly
GO:0036059	P	nephrocyte diaphragm assembly
GO:0036060	P	slit diaphragm assembly
GO:0036061	P	muscle cell chemotaxis toward tendon cell
GO:0036062	C	presynaptic periactive zone
GO:0036063	C	acroblast
GO:0036064	C	ciliary basal body
GO:0005932	C	ciliary basal body
GO:0036065	P	fucosylation
GO:0036066	P	protein O-linked fucosylation
GO:0036067	P	light-dependent chlorophyll biosynthetic process
GO:0036068	P	light-independent chlorophyll biosynthetic process
GO:0036069	P	light-dependent bacteriochlorophyll biosynthetic process
GO:0036070	P	light-independent bacteriochlorophyll biosynthetic process
GO:0036071	P	N-glycan fucosylation
GO:0036072	P	direct ossification
GO:0036073	P	perichondral ossification
GO:0036074	P	metaplastic ossification
GO:0036075	P	replacement ossification
GO:0036076	P	ligamentous ossification
GO:0036077	P	intratendonous ossification
GO:0036078	P	minus-end specific microtubule depolymerization
GO:0036080	F	purine nucleotide-sugar transmembrane transporter activity
GO:0036081	F	extracellular ammonia-gated ion channel activity
GO:0036082	F	extracellular phenylacetaldehyde-gated ion channel activity
GO:0036083	P	positive regulation of unsaturated fatty acid biosynthetic process by positive regulation of transcription from RNA polymerase II promoter
GO:0036084	P	GDP-fucose import into endoplasmic reticulum lumen
GO:0036085	P	GDP-fucose import into Golgi lumen
GO:0036086	P	positive regulation of transcription from RNA polymerase II promoter in response to iron ion starvation
GO:0036087	C	glutathione synthase complex
GO:0036088	P	D-serine catabolic process
GO:0036089	P	cleavage furrow formation
GO:0036090	P	cleavage furrow ingression
GO:0036091	P	positive regulation of transcription from RNA polymerase II promoter in response to oxidative stress
GO:0036092	P	phosphatidylinositol-3-phosphate biosynthetic process
GO:0036093	P	germ cell proliferation
GO:0036094	F	small molecule binding
GO:0036095	P	positive regulation of invasive growth in response to glucose limitation by positive regulation of transcription from RNA polymerase II promoter
GO:0036096	F	obsolete 3'-5'-exoribonuclease activity involved in pre-miRNA 3'-end processing
GO:0036097	P	obsolete pre-miRNA 3'-end processing
GO:0036098	P	male germ-line stem cell population maintenance
GO:0036099	P	female germ-line stem cell population maintenance
GO:0036100	P	leukotriene catabolic process
GO:0036101	P	leukotriene B4 catabolic process
GO:0036102	P	leukotriene B4 metabolic process
GO:0036103	P	Kdo2-lipid A metabolic process
GO:0036104	P	Kdo2-lipid A biosynthetic process
GO:0036105	F	peroxisome membrane class-1 targeting sequence binding
GO:0036106	F	peroxisome membrane class-2 targeting sequence binding
GO:0036107	P	4-amino-4-deoxy-alpha-L-arabinopyranosyl undecaprenyl phosphate metabolic process
GO:0036108	P	4-amino-4-deoxy-alpha-L-arabinopyranosyl undecaprenyl phosphate biosynthetic process
GO:0036109	P	alpha-linolenic acid metabolic process
GO:0036110	P	cellular response to inositol starvation
GO:0036111	P	very long-chain fatty-acyl-CoA metabolic process
GO:0036112	P	medium-chain fatty-acyl-CoA metabolic process
GO:0036113	P	very long-chain fatty-acyl-CoA catabolic process
GO:0036114	P	medium-chain fatty-acyl-CoA catabolic process
GO:0036115	P	fatty-acyl-CoA catabolic process
GO:0036116	P	long-chain fatty-acyl-CoA catabolic process
GO:0036117	C	hyaluranon cable
GO:0036118	P	hyaluranon cable assembly
GO:0036119	P	response to platelet-derived growth factor
GO:0036120	P	cellular response to platelet-derived growth factor stimulus
GO:0036121	F	double-stranded DNA-dependent ATP-dependent DNA helicase activity
GO:0036122	F	BMP binding
GO:0036123	P	histone H3-K9 dimethylation
GO:0036124	P	histone H3-K9 trimethylation
GO:0036125	C	fatty acid beta-oxidation multienzyme complex
GO:0036126	C	sperm flagellum
GO:0036127	F	3-sulfino-L-alanine binding
GO:0036128	C	CatSper complex
GO:0036129	P	negative regulation of transcription from RNA polymerase II promoter in response to hydrogen peroxide
GO:0036130	F	prostaglandin H2 endoperoxidase reductase activity
GO:0036131	F	prostaglandin D2 11-ketoreductase activity
GO:0036132	F	13-prostaglandin reductase activity
GO:0036133	F	11-hydroxythromboxane B2 dehydrogenase activity
GO:0036134	F	12-hydroxyheptadecatrienoic acid synthase activity
GO:0036135	P	Schwann cell migration
GO:0036136	F	kynurenine-oxaloacetate transaminase activity
GO:0036137	F	kynurenine aminotransferase activity
GO:0036138	P	peptidyl-histidine hydroxylation
GO:0036139	F	peptidyl-histidine dioxygenase activity
GO:0036140	F	peptidyl-asparagine 3-dioxygenase activity
GO:0036141	F	L-phenylalanine-oxaloacetate transaminase activity
GO:0036143	F	kringle domain binding
GO:0036145	P	dendritic cell homeostasis
GO:0036146	P	cellular response to mycotoxin
GO:0036147	P	rumination
GO:0036148	P	phosphatidylglycerol acyl-chain remodeling
GO:0036149	P	phosphatidylinositol acyl-chain remodeling
GO:0036150	P	phosphatidylserine acyl-chain remodeling
GO:0036151	P	phosphatidylcholine acyl-chain remodeling
GO:0036152	P	phosphatidylethanolamine acyl-chain remodeling
GO:0036153	P	triglyceride acyl-chain remodeling
GO:0036154	P	diacylglycerol acyl-chain remodeling
GO:0036155	P	acylglycerol acyl-chain remodeling
GO:0036156	C	inner dynein arm
GO:0036157	C	outer dynein arm
GO:0036158	P	outer dynein arm assembly
GO:0036159	P	inner dynein arm assembly
GO:0036160	P	melanocyte-stimulating hormone secretion
GO:0036161	P	calcitonin secretion
GO:0036162	P	oxytocin secretion
GO:0036163	F	3-hexaprenyl-4-hydroxy-5-methoxybenzoic acid decarboxylase activity
GO:0036164	P	cell-abiotic substrate adhesion
GO:0036165	P	invasive growth in response to heat
GO:0036166	P	phenotypic switching
GO:0036167	P	phenotypic switching in response to host
GO:0036168	P	filamentous growth of a population of unicellular organisms in response to heat
GO:0036169	F	3-methoxy-4-hydroxy-5-decaprenylbenzoic acid decarboxylase activity
GO:0036170	P	filamentous growth of a population of unicellular organisms in response to starvation
GO:0036171	P	filamentous growth of a population of unicellular organisms in response to chemical stimulus
GO:0036172	P	thiamine salvage
GO:0036173	F	thiosulfate binding
GO:0036174	F	butane monooxygenase activity
GO:0036175	F	ribonucleoside-diphosphate reductase activity, glutaredoxin disulfide as acceptor
GO:0036176	P	response to neutral pH
GO:0036177	P	filamentous growth of a population of unicellular organisms in response to pH
GO:0036178	P	filamentous growth of a population of unicellular organisms in response to neutral pH
GO:0036179	P	osteoclast maturation
GO:0036180	P	filamentous growth of a population of unicellular organisms in response to biotic stimulus
GO:0036181	P	protein localization to linear element
GO:0036182	P	asperthecin metabolic process
GO:0036183	P	asperthecin catabolic process
GO:0036184	P	asperthecin biosynthetic process
GO:0036185	F	13-lipoxin reductase activity
GO:0036186	C	early phagosome membrane
GO:0036187	P	cell growth mode switching, budding to filamentous
GO:0036188	F	abieta-7,13-dien-18-al dehydrogenase activity
GO:0036189	F	abieta-7,13-diene hydroxylase activity
GO:0036190	F	indole-2-monooxygenase activity
GO:0036191	F	indolin-2-one monooxygenase activity
GO:0036192	F	3-hydroxyindolin-2-one monooxygenase activity
GO:0036193	F	2-hydroxy-1,4-benzoxazin-3-one monooxygenase activity
GO:0036194	C	muscle cell projection
GO:0036195	C	muscle cell projection membrane
GO:0036196	P	zymosterol metabolic process
GO:0036197	P	zymosterol biosynthetic process
GO:0036198	P	dTMP salvage
GO:0036199	F	cholest-4-en-3-one 26-monooxygenase activity
GO:0036200	F	3-ketosteroid 9-alpha-monooxygenase activity
GO:0036201	F	ent-isokaurene C2-hydroxylase activity
GO:0036202	F	ent-cassa-12,15-diene 11-hydroxylase activity
GO:0036203	F	taxoid 14-beta-hydroxylase activity
GO:0036204	F	abieta-7,13-dien-18-ol hydroxylase activity
GO:0036205	P	histone catabolic process
GO:0036206	P	regulation of histone gene expression
GO:0036207	P	positive regulation of histone gene expression
GO:0036208	P	negative regulation of histone gene expression
GO:0036209	F	9beta-pimara-7,15-diene oxidase activity
GO:0036210	P	protein modification process in other organism
GO:0036211	P	protein modification process
GO:0036212	P	contractile ring maintenance
GO:0036213	P	contractile ring contraction
GO:0036214	P	contractile ring localization
GO:0036215	P	response to stem cell factor
GO:0036216	P	cellular response to stem cell factor stimulus
GO:0036217	F	dGTP diphosphatase activity
GO:0036218	F	dTTP diphosphatase activity
GO:0036219	F	GTP diphosphatase activity
GO:0036220	F	ITP diphosphatase activity
GO:0036221	F	UTP diphosphatase activity
GO:0036222	F	XTP diphosphatase activity
GO:0036223	P	cellular response to adenine starvation
GO:0036224	C	pairing center
GO:0036225	P	cellular response to vitamin B1 starvation
GO:0036226	P	obsolete mitotic cell cycle arrest in response to glucose starvation
GO:0036227	P	mitotic G2 cell cycle arrest in response to glucose starvation
GO:0036228	P	protein localization to nuclear inner membrane
GO:0036230	P	granulocyte activation
GO:0036234	P	deglucuronidation
GO:0036235	P	acyl deglucuronidation
GO:0036236	P	acyl glucuronidation
GO:0036237	F	acyl-glucuronidase activity
GO:0036238	F	gallate dioxygenase activity
GO:0036239	F	taxoid 7beta-hydroxylase activity
GO:0036240	C	septal periplasm
GO:0036241	P	glutamate catabolic process to 4-hydroxybutyrate
GO:0036242	P	glutamate catabolic process to succinate via 2-oxoglutarate-dependent GABA-transaminase activity
GO:0036243	F	succinate-semialdehyde dehydrogenase (NADP+) activity
GO:0036244	P	cellular response to neutral pH
GO:0036245	P	cellular response to menadione
GO:0036246	P	phytochelatin 2 import into vacuole
GO:0036247	P	phytochelatin 3 import into vacuole
GO:0036248	P	phytochelatin 4 import into vacuole
GO:0036249	P	cadmium ion import into vacuole
GO:0036250	P	peroxisome transport along microtubule
GO:0036251	P	positive regulation of transcription from RNA polymerase II promoter in response to salt stress
GO:0036252	P	positive regulation of transcription from RNA polymerase II promoter in response to menadione
GO:0036253	P	response to amiloride
GO:0036254	P	cellular response to amiloride
GO:0036255	P	response to methylamine
GO:0036256	P	cellular response to methylamine
GO:0036257	P	multivesicular body organization
GO:0036258	P	multivesicular body assembly
GO:0036259	P	aerobic raffinose catabolic process
GO:0036260	P	RNA capping
GO:0036261	P	7-methylguanosine cap hypermethylation
GO:0036262	P	granulysin production
GO:0036263	F	L-DOPA monooxygenase activity
GO:0036264	F	dopamine monooxygenase activity
GO:0036265	P	RNA (guanine-N7)-methylation
GO:0036266	C	Cdc48p-Npl4p-Vms1p AAA ATPase complex
GO:0036267	P	invasive filamentous growth
GO:0036268	P	swimming
GO:0036269	P	swimming behavior
GO:0036270	P	response to diuretic
GO:0036271	P	response to methylphenidate
GO:0036272	P	response to gemcitabine
GO:0036273	P	response to statin
GO:0036274	P	response to lapatinib
